county,sitename,Date,pm2.5,pm10,no,no2,nox,co,so2,o3,AQI,status
Region III (Central Luzon),San Jose City,2024-03-01,25.22630852676869,60.30453957257511,16.797862468730205,29.81938069994069,24.70713887939558,1.202215192782256,14.203073501948166,41.06816500710065,79.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2024-04-01,10.944369461437134,21.391630057316515,5.098139146247433,12.189913730878706,9.162668024876853,0.5097546903268155,4.139097515642249,39.780171588387546,46.0,very unhealthy
Region III (Central Luzon),San Jose City,2024-05-01,15.150068741829848,35.74420377771626,10.075733075875512,26.59535421209297,19.435676262623296,0.4062386805196876,3.140751893139984,40.385303800815166,57.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2024-06-01,18.89076006683185,30.252747132428247,7.201506744844541,20.77870536674058,14.829512419140116,0.7726992979464956,7.376130767622444,40.99043601324278,65.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2024-07-01,16.946528606948103,27.14527858160468,13.437985623027568,29.572804958338526,22.79571900812403,0.5956280178264795,7.296435054944715,41.5955682256704,61.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2024-08-01,13.446131232549773,27.541266166874188,9.43520417582569,26.49830667010742,13.986808811747496,0.4675614902414555,7.565639133347218,36.63837910051689,54.0,very unhealthy
Region III (Central Luzon),San Jose City,2024-09-01,14.134163473416145,30.41452360665169,6.283708347975819,23.42380838187632,15.74498386682163,0.2889688888155038,4.100327545061152,39.4533618125476,55.0,very unhealthy
Region III (Central Luzon),San Jose City,2024-10-01,22.373175980115025,36.98272064399964,14.995892520869724,25.740755312990004,28.81749853391813,0.8005895997289564,9.59994123142565,36.202444882893474,73.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2024-11-01,19.823074271307853,39.09467150458045,15.055888175304233,28.057702244103687,18.73582331966567,0.4532483006808667,8.195155205643916,28.5122174499624,67.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2024-12-01,24.119087559709268,38.45457278698391,15.11588382973874,38.97976668868792,28.670694774766133,0.6769308161881703,17.749732205651313,20.82199001703133,76.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2025-01-01,46.69936588080543,98.16671299370692,15.402311646639356,56.63738198522525,38.18103762488825,0.9489269577820124,27.30430920565871,44.465937957748935,129.0,emergency
Region III (Central Luzon),San Jose City,2025-02-01,10.76317363116077,25.34828603528223,5.023105647309891,14.060701711161922,10.11441789999006,0.3447194796317625,3.477004268409823,18.412861099057984,45.0,unhealthy for sensitive group
Region III (Central Luzon),San Jose City,2025-03-01,6.481572684253414,14.503419664188923,5.115459858437728,9.348951608401569,7.666138077424828,0.3095559405981036,3.1736357635664576,43.63732095890831,27.0,fair
Region III (Central Luzon),San Jose City,2025-04-01,32.83589664798607,61.67538729035285,11.836033449462676,55.17642088835364,35.51660079904265,1.4467424403936997,16.878355574757002,44.93801303368512,95.0,emergency
Region III (Central Luzon),San Jose City,2025-05-01,18.213569387058964,45.42088635206743,10.904682850297943,27.25825367259766,20.22635635713468,1.0393846304753265,8.66864540554089,22.448643975269466,64.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2025-06-01,15.272337305801656,33.03307253110701,5.120855826779475,15.542337861316712,10.95149265469098,0.6320268205569529,3.776104081089176,55.93447313674029,58.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2025-07-01,12.031905353082198,27.85685003208364,7.636657616104581,14.965616590097834,11.97920532928728,0.6559376869153142,4.226125436847899,50.30961968870579,51.0,very unhealthy
Region III (Central Luzon),San Jose City,2025-08-01,15.681399014627411,34.023890471116246,6.889325909812954,26.53257379329473,17.713606842647078,0.6798485532736753,8.33480643418944,32.68494018386381,59.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2025-09-01,28.689766784674383,71.42077282125875,13.0534938927811,34.203637500071856,25.046279638212063,1.13958583058428,15.177672223437158,32.69429286521322,86.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2025-10-01,23.11489921032684,53.65799705014659,10.838605541268969,29.918597267886643,21.60131748885248,0.5084178974922957,6.88379266319282,38.41113082401612,74.0,acutely unhealthy
Region III (Central Luzon),San Jose City,2025-11-01,33.622235118869774,67.89752223658509,13.53558586445124,44.10200938097858,30.547925480077808,0.3975445704427989,13.962629775540684,23.577936797860406,96.0,emergency
Region III (Central Luzon),San Jose City,2025-12-01,10.837729442073543,20.232735602970337,8.354032815887035,12.176862999292306,10.881374782045052,0.2866712433933021,13.962629775540684,32.99654390982677,45.0,unhealthy for sensitive group
Region III (Central Luzon),Science City of Munoz,2014-01-01,13.488462634471308,29.433913875605285,10.155678269973384,17.263204039896607,14.532007624231095,0.5098766840066528,6.003869838462886,56.03794870873096,54.0,very unhealthy
Region III (Central Luzon),Science City of Munoz,2014-02-01,5.0,10.451109044035045,3.675038074959727,8.269682875913812,6.330702103962976,0.2017834754385679,1.4267082887507403,58.29377994012914,21.0,good
Region III (Central Luzon),Science City of Munoz,2014-03-01,16.90619178917246,35.99920947829941,5.971651950953998,28.390146818548885,18.211753347836527,0.3919728200339445,8.783238064236539,63.28124624238483,61.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2014-04-01,34.567031863856585,63.70744645059324,14.404857144714889,50.63095499731954,34.46898043527825,1.1753751389325506,18.410102813553543,50.689548581425726,98.0,emergency
Region III (Central Luzon),Science City of Munoz,2014-05-01,30.16946515748371,58.188704882651926,18.286102912753435,46.55123384798081,34.363788483189154,0.814386836586284,17.123514296640163,40.997815422066495,89.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2014-06-01,15.94940715933513,32.82542024616404,12.523243246189596,22.77030132242181,18.705578621364047,0.7053369839866832,8.53117382326647,32.43061244220194,59.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2014-07-01,17.34389801397363,40.57229274871373,10.448114902077556,17.95818508836908,15.05533899493672,0.8314354885512806,7.866286991573512,28.45605865217081,62.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2014-08-01,18.138605095393057,28.68870939756805,5.87680591425587,19.74374699448154,13.578893041630828,0.4498549146231362,4.894527735395456,37.40800504516804,63.5,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2014-09-01,18.933312176812485,30.64651690305949,13.418077259308753,34.02771923911504,25.14627214416461,0.6938448400247839,11.344597632826575,49.18232348891634,65.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2014-10-01,22.861147956364302,39.90537397555384,8.406393306442174,27.02779016402592,18.78011723934809,0.5115029993934496,13.548876351285449,39.72363544516647,74.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2014-11-01,8.841132125895273,13.497382657151578,6.550137884047727,15.787794939797635,11.839104396638044,0.2800652769102802,3.461872124537108,34.719732298365805,37.0,unhealthy for sensitive group
Region III (Central Luzon),Science City of Munoz,2014-12-01,27.99647687837348,42.21758317454762,22.042701172746384,50.34379331004247,38.3648420758781,0.681531150926605,14.089395071266589,70.98340852813965,84.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2015-01-01,34.32434870954667,45.07805948769942,26.904328174808114,38.21026604254226,34.5107349351957,1.4119338977880476,11.47940858917399,18.13986489502522,98.0,emergency
Region III (Central Luzon),Science City of Munoz,2015-02-01,33.16567741537625,47.93853580085123,7.794361745043368,36.29618886853312,23.36799182519554,1.0168594937644218,5.7838588647758895,47.73251494469873,95.5,emergency
Region III (Central Luzon),Science City of Munoz,2015-03-01,32.00700612120583,76.968773015143,18.397747254039583,49.30442785668589,35.8821528086845,1.4149600333175072,18.041741437123846,9.761486849754116,93.0,emergency
Region III (Central Luzon),Science City of Munoz,2015-04-01,53.14654444472553,100.54095153735562,31.48717593621033,72.975385161653,55.36515738186757,1.1855141838121126,11.517735711191516,34.14965143279451,144.0,emergency
Region III (Central Luzon),Science City of Munoz,2015-05-01,23.95657207013108,49.4271658746012,21.55005118926153,30.56208352469574,21.244438260930707,0.9560683343067178,11.9059887491464,25.981042819421752,76.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2015-06-01,20.253149350037265,44.67951282144064,11.612926442312734,30.45752193926876,22.29733764223819,1.0111101385150625,10.8821541570327,37.99365919452145,68.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2015-07-01,12.333600414370258,30.253541090315107,7.687148169441198,20.64927570284175,15.018304652309965,0.261756644249986,6.031295708704969,38.194922757722125,51.0,very unhealthy
Region III (Central Luzon),Science City of Munoz,2015-08-01,18.768758138214352,45.287741565735935,8.717729153405585,19.28080529241345,14.83922325628409,0.5319450858666223,10.377620668848332,23.907065914654268,65.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2015-09-01,20.72190137487613,32.26798533238514,9.487323267172552,29.598538475518428,20.71550672362622,0.4636400243968231,6.421012028755888,27.850667573785323,69.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2015-10-01,18.863896381890964,32.977219324660915,6.22733532357348,28.67710631885795,18.499354070488657,0.7383580218151127,9.6996037195335,26.267452209959625,65.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2015-11-01,14.803046802911432,22.93205918864337,11.522880813764877,15.106252182740295,14.113440488147742,0.6700162070966744,7.18938386331167,75.01797890829641,57.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2015-12-01,27.06361771325451,55.25806779977353,18.99346244593476,46.312942731634905,34.612394744111924,0.8364902157564744,16.08167244477901,20.39240451237961,82.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2016-01-01,39.62195938717637,87.58407641090369,26.93201912681448,69.79138461460344,51.263403982951495,1.2607885252394877,22.38881655980011,46.369019012296455,111.0,emergency
Region III (Central Luzon),Science City of Munoz,2016-02-01,29.486357645145272,53.3196914205278,9.166997804808783,43.93446799109535,28.1437768718292,0.8498473848820565,6.646371068362054,8.287798370347069,88.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2016-03-01,34.61987189071841,81.49005150929496,21.19271217780929,37.86032165789969,31.298107932925763,1.2775643359752689,8.740137608,36.69349373237967,98.0,emergency
Region III (Central Luzon),Science City of Munoz,2016-04-01,22.62988029987372,44.19191878987937,8.832765158039114,39.51017261576133,25.62175702011424,0.5384629558513382,13.56755527947593,46.96768977677112,73.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2016-05-01,32.4990023942371,81.19490684085552,8.512532430353634,53.42854446241917,39.18333724882873,0.8335032205088344,14.483442215819087,57.24188582116258,94.0,emergency
Region III (Central Luzon),Science City of Munoz,2016-06-01,19.45487486751568,29.190088270584308,8.192299702668153,19.89919664666215,16.842292449468186,0.4364926639615475,4.623452800323332,39.32353889228191,66.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2016-07-01,10.843624892189377,17.45270266593008,7.8720669749826735,15.8677593486073,12.582107951502689,0.2635148258956169,3.593138069127605,50.15772405700417,45.0,unhealthy for sensitive group
Region III (Central Luzon),Science City of Munoz,2016-08-01,19.72964703359212,35.54874471062556,8.438706380530611,21.53747169306792,15.887374379007223,0.2658666868870432,6.964214951793397,39.03829438946477,67.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2016-09-01,10.558123355917829,16.1064973995852,3.312409431661321,11.749640485927328,7.982886456321984,0.2682185478784695,2.4163639631868965,39.69340470484057,44.0,unhealthy for sensitive group
Region III (Central Luzon),Science City of Munoz,2016-10-01,13.069838075806455,29.829807146662848,9.894592011130127,15.082697122437104,13.237963240790634,0.4508708842967031,5.86016098476641,19.84347241922981,53.0,very unhealthy
Region III (Central Luzon),Science City of Munoz,2016-11-01,26.89328307292374,41.75913123887242,20.28608788395961,35.417130549665494,29.522705769821304,1.102000389311063,15.568761668716895,21.8427844612996,82.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2016-12-01,27.97244273380124,62.9094540017969,14.767485273462045,47.58409824427361,33.0463392643999,0.7177581562011944,13.455507618150715,37.03453809997893,84.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2017-01-01,13.107675349228709,20.350563315265784,4.444079067302702,51.35976189979535,9.475136243124036,0.4387788886161236,7.122762283267128,57.684114971385696,53.0,very unhealthy
Region III (Central Luzon),Science City of Munoz,2017-02-01,35.53985771182876,62.29167759341207,19.51083081758905,55.13542555531708,39.56251587764024,0.9392013115408232,20.245259705609453,55.74375968230522,101.0,emergency
Region III (Central Luzon),Science City of Munoz,2017-03-01,30.720062783004728,71.92417076942343,17.264893715626407,54.424911420633066,37.99559672221753,1.4574693907441088,18.20224318595382,22.39876429766824,90.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2017-04-01,20.172107409256487,44.003816833529605,12.761916559211642,27.16222098617316,21.159792899053944,0.378856946831708,9.41666623221124,40.54903528889856,65.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2017-05-01,9.624152035508246,18.425692597750327,6.337992273383885,15.903757709637487,11.78812749100133,0.361943739334877,3.9124884121254624,64.1051424428188,40.0,unhealthy for sensitive group
Region III (Central Luzon),Science City of Munoz,2017-06-01,16.48566794642998,24.503412258477724,5.529330747852258,28.378723115186222,17.971268547410396,0.7655493814496069,3.760003377643349,51.83506031846804,60.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2017-07-01,14.378394002971875,30.58113191920512,9.38432923835387,22.60050957898624,16.95196457319026,0.6266472968852911,6.500132609286821,41.67979362418625,56.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2017-08-01,18.29198319937116,32.5134283456802,6.729066998744282,27.94784990378676,18.378765958341454,0.4938988430371047,9.240261840930293,28.145222205124064,64.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2017-09-01,14.958183371911035,34.44572477215528,5.156624505204719,15.173183251831176,10.774798111229025,0.5403149078709538,4.50689581751089,44.48683552395643,57.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2017-10-01,3.5,6.283649820490704,1.7475624800110543,4.952889449293686,3.5512395225315125,0.0765171596411349,1.2705879472961548,52.96949966082001,15.0,good
Region III (Central Luzon),Science City of Munoz,2017-11-01,21.116530616988417,37.28749081637673,7.151784671273786,29.043267169933475,19.183377475839848,0.5990755629657433,11.011413346521708,37.4772264794071,70.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2017-12-01,21.94380888931688,47.322870082836886,15.6818028255221,31.119930797692152,24.80491882030356,0.692238550266752,9.799588835371306,44.734108205342025,72.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2018-01-01,31.336610247740587,38.39942320771401,16.657432456776252,42.17858579075277,31.183089671190384,0.6971745013777525,16.28514148936918,27.029575277771887,91.0,emergency
Region III (Central Luzon),Science City of Munoz,2018-02-01,18.018003253889503,29.47597633259113,10.69371876594955,31.08548825350832,22.14297972031268,0.4507845248003712,7.580262721507941,48.345206091288304,63.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2018-03-01,41.786746733725664,65.47833764086553,24.588669891788648,71.50648688639427,50.93043309243694,1.8929490857310929,11.766806261308783,38.16912079132285,116.0,emergency
Region III (Central Luzon),Science City of Munoz,2018-04-01,5.883594493482429,13.460737983570194,4.642479024539674,6.47524195602401,5.892392119698752,0.2002044967088593,3.016201187489514,29.47095105085876,25.0,good
Region III (Central Luzon),Science City of Munoz,2018-05-01,38.11167497802624,82.92760259165019,28.884505121057703,54.359224746845605,44.11917682998876,1.8396033095629,18.370020582645115,55.45837411640732,107.0,emergency
Region III (Central Luzon),Science City of Munoz,2018-06-01,15.929767203853263,30.45450065872317,11.542136312511351,28.15820818807233,21.04118258530936,0.3933506448915221,6.406127670461914,58.63243969205959,59.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2018-07-01,23.51709410640489,56.352310796685785,11.561817470624089,34.78016713588265,24.56125184144857,0.9433162153955276,9.941350754172262,11.756774313627275,75.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2018-08-01,18.05861038841113,34.50741760042549,6.727732595970664,29.640224515962817,19.275017269324746,0.7751069312641858,4.016659369158066,33.59364062095776,64.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2018-09-01,25.476888752178283,56.31145183596703,15.182531515132474,33.086530149923675,25.58260268247976,1.102588093223784,12.336102983794834,30.800891747153862,79.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2018-10-01,14.78846624813032,35.62711993525824,10.483456230472212,19.25161347819068,14.280295121941505,0.6332653096860803,7.372970484021944,36.98109444658349,57.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2018-11-01,14.013795748221876,32.80230834304561,5.784380945811951,17.665087801590822,12.428218436123467,0.3507678540557798,6.538898432528365,47.879120821867225,55.0,very unhealthy
Region III (Central Luzon),Science City of Munoz,2018-12-01,39.20504287271064,78.84544897790632,13.676524645382145,39.89020477458666,28.390366592583465,1.3094340088659082,14.84647085393435,16.339804301362264,110.0,emergency
Region III (Central Luzon),Science City of Munoz,2019-01-01,23.865193541178584,52.04130954867873,12.363283533718052,41.52260372367631,28.559520246419016,1.1155497643825776,5.01149611114747,54.99711717518143,76.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2019-02-01,27.21558473624211,52.08153310337029,17.021548218119168,34.82814736717785,33.14723369630816,1.0099071789467606,12.499094160409124,28.84556714336967,83.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2019-03-01,20.94801615764888,80.19248749057013,22.882634761530653,48.31537872186048,37.73494714619731,1.1655279016671465,18.777805732062586,27.64452664359864,69.5,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2019-04-01,14.68044757905565,25.801656438571023,10.08489083751709,23.60084430925801,17.853439627790806,0.2998828740151167,5.131415605924066,43.9260124885988,56.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2019-05-01,30.954908976392574,24.32977119039477,16.507550697396923,44.002851898221,32.0705133756775,1.1835624250445,11.261292520182552,60.20749833359896,91.0,emergency
Region III (Central Luzon),Science City of Munoz,2019-06-01,13.370736704759764,22.85788594221852,6.161500048747682,36.14715120419897,12.404572099719497,0.6262403875030121,3.5858334029697314,46.06369559847056,54.0,very unhealthy
Region III (Central Luzon),Science City of Munoz,2019-07-01,16.574814510489396,25.495130273489416,9.436874097661144,28.291450510176936,19.996012042154184,0.4328370547962377,7.5880085279747,40.558521959009255,60.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2019-08-01,18.00595275769002,37.60614988201313,14.179742352641652,29.895344057970647,23.35979579762452,0.3084986616391237,9.191635482384012,28.76682796762216,63.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2019-09-01,6.998446969871448,16.54733338744542,2.257315960641495,12.46732216882626,7.804058208617911,0.1841602684820097,3.077399615526204,39.602872524115526,29.0,fair
Region III (Central Luzon),Science City of Munoz,2019-10-01,12.048140700256956,18.380381701915457,6.799162200453493,18.22663578986434,13.263672934868453,0.4471374226716514,5.511454672140995,32.184053745144816,51.0,very unhealthy
Region III (Central Luzon),Science City of Munoz,2019-11-01,38.51072892413139,65.31534159249077,17.89332667490426,59.77162773903892,41.16242583938989,1.325122723216704,21.13838464809085,18.493637510339934,108.0,emergency
Region III (Central Luzon),Science City of Munoz,2019-12-01,33.86191188584796,66.37561375697062,11.9422538195254,42.65245130059102,28.9351937136617,1.459926523360082,19.201884753032253,42.07507321869906,97.0,emergency
Region III (Central Luzon),Science City of Munoz,2020-01-01,24.37360422672765,52.79071180964231,12.609325439926774,26.315302808694405,20.630052971769224,0.8453107152879269,11.483901634055597,54.981287603114914,77.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2020-02-01,27.43123458512893,45.84388005707452,17.023332204103735,29.75557602209283,24.79282135988418,0.8254616112974649,7.336184262822156,35.717740489039144,83.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2020-03-01,22.057574943635423,34.33691285438928,12.442298274154725,33.455879061740745,26.757535426987037,1.0760406233425277,5.434682174883977,65.85244516306024,72.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2020-04-01,38.565833858279824,77.86629739962812,12.1323576098777,42.06056596387681,28.72224949408989,1.4288987700793288,20.618309449822725,46.17079488487443,109.0,emergency
Region III (Central Luzon),Science City of Munoz,2020-05-01,22.99647422205836,53.32214814475874,13.557772188443169,39.67584578079973,28.21381752369874,0.4903650625881459,10.588163736089696,26.489144606688622,74.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2020-06-01,19.122894644943933,29.35813542602818,7.955148877171064,29.890899538318028,20.05840566020922,0.6365361040957456,5.492763075376676,74.97578408929253,66.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2020-07-01,25.522211008994457,47.19999734565116,12.014281648888554,30.140847928346297,15.39591416624773,0.8944699040180581,7.243842961949967,41.26365218415668,79.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2020-08-01,26.966867650236352,26.088525322244514,5.499864658389479,14.75187623271663,10.733422672286238,0.2534128962438207,2.670105024600149,35.87084907254282,82.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2020-09-01,28.41152429147825,46.331866119514224,20.71929313664452,44.54867270646801,34.592021896849644,1.150284612240526,11.433043001666311,41.40449457084372,85.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2020-10-01,6.786770131796362,11.781471735803924,2.1974646071258244,11.261260180001054,7.133124137177246,0.2341237500411368,1.6820421690618388,41.566473913017575,28.0,fair
Region III (Central Luzon),Science City of Munoz,2020-11-01,41.29642131112799,84.05856179349941,19.574436636575665,69.02878484390476,46.95970738465462,0.436873223941582,3.8193736067466646,31.755387815332643,115.0,emergency
Region III (Central Luzon),Science City of Munoz,2020-12-01,21.273244160480253,52.188196858985165,16.665408591175805,31.501882384685764,22.304184933540807,0.6396226978420272,5.95670504443149,40.85470490698355,70.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-01-01,22.57301252174718,40.34570730226869,13.75638054577594,25.376255377926284,20.74029703956218,0.7905236423355663,11.095856320808082,31.8518932610513,73.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-02-01,6.0998982881705714,39.60159683991688,4.236272150785028,10.093426065296253,7.594740054523078,0.2816467363383043,1.2327657177655262,20.69941841111948,25.0,good
Region III (Central Luzon),Science City of Munoz,2021-03-01,20.45205282622307,38.857486377565074,13.576738765529385,33.40464103997385,24.90013129691672,0.6921032807855738,7.186906635237303,30.460606071722427,69.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-04-01,14.601934689731156,35.006629630362056,9.87544980607551,27.357511318032596,18.14489663382986,0.687933650809466,3.181668693989496,25.5479903883954,56.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-05-01,18.923536546265275,29.74571528869677,7.49738233090224,21.310381596091336,15.268114881306596,0.8080610819981169,4.1599544313089325,37.96514697655494,65.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-06-01,21.564038923787805,34.1716497998578,12.501177777501669,25.593600676644986,20.190232580697725,0.6511746374504512,3.94080656465624,30.06745472631225,70.5,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-07-01,24.20454130131034,56.78675115686079,12.273501798841677,24.214689052929018,29.188082756389345,0.9360590448666952,7.499014422055783,66.5622608043468,76.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-08-01,18.95322345980438,47.15784843233435,12.36745797765766,22.835777429213053,15.17232083328984,0.7937932400733698,9.728372666358414,43.37082428769617,65.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-09-01,19.653736573807794,43.213171726408085,12.461414156473646,30.922843639516973,22.99365663187503,0.6544991716327897,8.216434886755604,8.356273531462994,67.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-10-01,9.831364278081065,18.4823304805652,5.918495054617929,11.867773547389088,9.42672235906372,0.3212017917634732,2.515128492929667,19.34227303822657,41.0,unhealthy for sensitive group
Region III (Central Luzon),Science City of Munoz,2021-11-01,16.1924591039727,30.95713764238497,5.877519658699136,20.17057593567783,13.805490665019793,0.4301217648075189,5.767161486794653,40.46192866370433,60.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2021-12-01,42.98725018351311,79.5987268404451,33.527209503444375,59.67552233740619,49.3974478756508,1.5795417059645094,6.134002111885909,48.67019508869588,119.0,emergency
Region III (Central Luzon),Science City of Munoz,2022-01-01,42.27466635204304,37.12454221797791,10.249638527770491,30.283301412863224,21.48245816853587,0.7205389697693567,6.500842736977164,45.04784440007012,117.5,emergency
Region III (Central Luzon),Science City of Munoz,2022-02-01,41.56208252057296,93.07436743963925,22.22041901762544,42.847574851033066,34.48603675038901,1.1624623370288618,24.076805953856443,47.21467586875577,116.0,emergency
Region III (Central Luzon),Science City of Munoz,2022-03-01,22.569388011191336,52.3489634220112,11.263503855877364,40.437866999749794,27.4017265534824,0.6080305079114939,12.812210813702771,28.620982213098063,73.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2022-04-01,25.02287936143504,47.95867816855965,10.132406671117671,40.47855405935567,26.82380918715087,0.6402458805534377,8.979663953653244,70.21977790508824,78.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2022-05-01,35.703651602299296,79.14458806851142,27.720543771845595,45.979987930666674,39.0612818023315,0.7785284245941273,16.403063563649198,29.79402449579545,102.0,emergency
Region III (Central Luzon),Science City of Munoz,2022-06-01,26.403246953570594,63.79612179215864,17.19060806012015,33.88403040732429,27.069558387745555,1.25345465771386,13.599973154826886,52.97612593208264,81.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2022-07-01,16.72431207804639,40.4866293486661,9.763684740261546,23.186335214658705,17.463510576107733,0.7905996306510011,4.549962987710602,17.629592978129352,61.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2022-08-01,14.78229862534923,32.580614897058496,9.099984525274811,25.135566872164954,18.14484224064308,0.36330342807152,6.091791040817609,17.584433372242728,57.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2022-09-01,17.108556860344507,36.55931267072814,12.32175765811702,17.35378873596355,15.728039588862703,0.4985815597962211,4.127571278404707,46.13334502033604,62.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2022-10-01,19.865702697624823,40.357693038852304,12.27422585970171,28.578794349401782,21.65210071082485,0.6338596915209221,7.972652632310862,50.566707604857456,67.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2022-11-01,33.91303686869755,57.08234457836628,12.116970868817829,35.43468621397066,25.2023782538779,1.2636599931228818,8.523293985252412,26.70795361695557,97.0,emergency
Region III (Central Luzon),Science City of Munoz,2022-12-01,25.04229858994152,40.6594185600279,16.243626363289607,27.358225335680377,23.10898140045409,0.907083300760296,12.76879672644848,56.40846897663782,78.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2023-01-01,31.188862980231537,61.9320685090916,18.165475677293703,48.421729388286366,35.29121868475744,1.2753384026643746,13.920368420060196,45.92808063521299,91.0,emergency
Region III (Central Luzon),Science City of Munoz,2023-02-01,41.383597322709406,68.67376874001279,32.4104769101491,49.14083296451612,43.222194233572566,1.5807023835173692,18.99412790905035,43.22449270388727,115.0,emergency
Region III (Central Luzon),Science City of Munoz,2023-03-01,28.813096122647845,59.84479850504301,19.21428996649524,29.77187622005465,25.962668078871445,0.800559661431726,8.594679927606057,45.463861960869785,86.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2023-04-01,28.116528560047783,60.32971209788671,13.271042473963703,31.81075430071164,23.89335229057793,0.8825803419722339,12.468314983941628,42.58732846169573,85.0,acutely unhealthy
Region III (Central Luzon),Science City of Munoz,2023-05-01,9.810891749099325,19.873095352556263,3.60745435634096,11.448432271285297,7.979619912641915,0.3031661776820311,4.901296467439148,24.605094925309302,41.0,unhealthy for sensitive group
